identifier.Id,identifier.fips,identifier.apn,identifier.attomId,lot.lotNum,lot.lotSize1,lot.lotSize2,lot.zoningType,area.countrySecSubd,area.subdName,area.censusTractIdent,area.censusBlockGroup,address.country,address.countrySubd,address.line1,address.line2,address.locality,address.matchCode,address.oneLine,address.postal1,address.postal2,address.postal3,location.accuracy,location.latitude,location.longitude,location.distance,location.geoid,location.geoIdV4.CO,location.geoIdV4.CS,location.geoIdV4.DB,location.geoIdV4.N4,location.geoIdV4.PL,location.geoIdV4.SB,location.geoIdV4.ZI,summary.absenteeInd,summary.propClass,summary.propSubType,summary.propType,summary.propertyType,summary.yearBuilt,summary.propLandUse,summary.propIndicator,summary.legal1,utilities.coolingType,utilities.heatingType,utilities.wallType,sale.saleSearchDate,sale.saleTransDate,sale.transactionIdent,sale.saleAmountData.saleRecDate,sale.saleAmountData.saleDisclosureType,sale.saleAmountData.saleDocType,sale.saleAmountData.saleDocNum,sale.saleAmountData.saleTransType,building.size.bldgSize,building.size.grossSize,building.size.grossSizeAdjusted,building.size.livingSize,building.size.sizeInd,building.size.universalSize,building.rooms.bathsFull,building.rooms.bathsTotal,building.interior.bsmtSize,building.interior.bsmtType,building.interior.fplcCount,building.interior.fplcInd,building.interior.fplcType,building.interior.bsmtFinishedPercent,building.construction.condition,building.construction.constructionType,building.construction.frameType,building.parking.garageType,building.parking.prkgSize,building.parking.prkgType,building.summary.levels,building.summary.storyDesc,building.summary.view,building.summary.viewCode,assessment.assessed.assdImprValue,assessment.assessed.assdLandValue,assessment.assessed.assdTtlValue,assessment.market.mktImprValue,assessment.market.mktLandValue,assessment.market.mktTtlValue,assessment.tax.taxAmt,assessment.tax.taxPerSizeUnit,assessment.tax.taxYear,assessment.improvementPercent,assessment.owner.corporateIndicator,assessment.owner.owner1.fullName,assessment.owner.owner1.lastName,assessment.owner.owner1.firstNameAndMi,assessment.owner.absenteeOwnerStatus,assessment.owner.mailingAddressOneLine,vintage.lastModified,vintage.pubDate,sale.saleAmountData.saleAmt,building.rooms.bathsPartial,building.summary.unitsCount,assessment.mortgage.FirstConcurrent.trustDeedDocumentNumber,assessment.mortgage.FirstConcurrent.amount,assessment.mortgage.FirstConcurrent.lenderLastName,assessment.owner.owner3.fullName,assessment.owner.owner3.lastName,assessment.owner.owner3.firstNameAndMi,assessment.owner.owner2.fullName,assessment.owner.owner2.lastName,assessment.owner.owner2.firstNameAndMi,assessment.mortgage.SecondConcurrent.amount,assessment.mortgage.SecondConcurrent.trustDeedDocumentNumber,assessment.mortgage.SecondConcurrent.lenderLastName,area.subdTractNum,utilities.heatingFuel,summary.dateOfLastQuitClaim,identifier.multiApn,assessment.owner.owner4.fullName,assessment.owner.owner4.lastName,building.rooms.beds,building.rooms.roomsTotal,assessment.owner.owner4.firstNameAndMi,address_line1,address_locality,address_countrySubd,address_postal1,summary_yearbuilt,building_size_universalSize,summary_propType,bedrooms,bathrooms,rent_estimate,rent_range_low,rent_range_high
522716,30296,5711181995375,b1e471b0-ef0e-4916-9e9e-513bfcc2b82a,3,0.918983,4346,Residential,stad,Harrison Dale,6322,6,US,DE,6444 Tony Station,Apt. 009,Reyesfurt,stage,"2238 Wood Crest, Quinnside, AK 09060",70521,10361,33197,Rooftop,-7.976592,-119.274093,0,6617d04d-c36c-45ca-8495-297ed913a917,9a9a3735-bfb1-4834-8940-51f8d1e62a2a,8bb51720-cfdc-4fb7-9633-5973d8faac63,de5b67d9-48d9-4732-9a9e-ed48649e4c28,57344af8-024e-4e41-8a7d-f6b83f49d4b2,96efaf2b-95be-4019-8621-411956ca8b27,7db40895-606a-44b3-95bd-3f4171233b78,4af8222d-577c-43c2-ac09-601981ce6adb,TENANT OCCUPIED,Single Family,Residential,SFR,SINGLE FAMILY RESIDENCE,1954,SFR,10,Guess involve maintain deal.,YES,RADIANT,WOOD,2003-04-13,2017-05-31,813190981,2017-08-16,0,DEED,433139,Resale,2732,1992,2432,1868,LIVING SQFT,1775,2,2,712,FINISHED,1,Y,YES,91,GOOD,FRAME,WOOD,"Garage, Attached",480,"Garage, Attached",1,CONVENTIONAL HOUSE,VIEW - NONE,0,46764,45474,96337,64594,50995,69902,917.69,1.93,2024,95,N,Emma Bradford,Barnett,Krystal,O,"821 Clay Lodge Suite 852, Davidbury, KS 49230",2005-02-18,2013-03-08,632806,1,8,941213,169880,Hale,Zachary Morris,Gonzalez,William,Karen Duffy,Barrett,Daniel,814369,475948,Zuniga,86,GAS,1976-09-13,NO,Amber Shannon,Nunez,1,6,Joseph,209 Michael Mills,Port Maria,UT,11763,1995,921,SFR,5,2,2928,2635,3220
147489,98555,6676868586286,3211198b-a506-40f8-9413-9707daf1ab6a,2,0.9233,8862,Commercial,chester,Bradshaw Route,4533,4,US,FL,709 Coffey Lock Suite 663,Apt. 996,West Lauren,apply,"99088 Thomas Wall Apt. 810, Grimeston, VA 76327",00923,07156,74915,Rooftop,-57.587339,175.860735,0,7026e1e8-7ff6-4c44-9ca7-b41c1fde4b09,c2cd32ec-6f9d-4441-980d-ca4cfd462fc9,af9ff51e-f29c-4891-9181-37e0f53cc359,2acd304c-08af-4f1a-868d-b900add150e0,f0a1e871-d0e3-4d60-bc0c-92a353a51bae,52727bd4-3d2f-4650-870d-14fa69adc9bc,833615fc-d73e-41cf-b84b-b9626947b0b0,db93104b-1529-4bba-826f-0ca37dcf7268,OWNER OCCUPIED,Single Family,Residential,SFR,SINGLE FAMILY RESIDENCE,1988,SFR,10,For central huge financial.,NO,FORCED AIR,WOOD,1988-02-05,1990-06-14,509467417,1973-11-28,1,DEED,745965,Resale,2829,2928,2711,2332,LIVING SQFT,2268,3,3,1549,FINISHED,1,Y,YES,89,GOOD,FRAME,WOOD,"Garage, Attached",480,"Garage, Attached",1,CONVENTIONAL HOUSE,VIEW - NONE,0,90555,68820,47841,26196,64817,11031,4283.99,1.9,2024,91,N,Anthony Perez,Rodriguez,Erin,O,"522 Durham Rapid, Port Julie, LA 67330",1999-07-14,2020-08-28,573485,3,1,486051,480649,Shaw,Matthew Randolph,Sawyer,Jose,Ashley Ross,Freeman,Phillip,774614,367210,Rivera,100,GAS,2007-09-28,NO,Charles Johnson,Jennings,2,6,Brian,479 Suzanne Drive,Kyleside,DE,89891,1976,1563,SFR,4,1,1403,1262,1543
402061,93679,2487145243821,123663cb-d46f-4d70-b275-239f4ab13bcb,1,0.967568,9621,Residential,fort,Jill Rest,8432,7,US,FL,03780 Shaffer Turnpike Apt. 546,Apt. 662,New Keithmouth,various,"750 Deborah Canyon, East Christophertown, IL 71958",60719,26695,60878,Rooftop,53.577889,73.693388,0,ba812ef5-6c96-4587-a8f5-5b9be2db94ff,b34c7f9b-0128-472f-9abc-966159e5458e,cf8fff11-75be-4fdd-9875-bb39ffbfae6e,496fdcf0-6c25-41c6-bf22-b2db6c0eb47d,d1a888a2-bd09-4907-8a89-b806840d1215,78939081-a015-46a1-8311-68ace7636955,3f2182c6-8a1b-442a-bb00-b6f65bf3ec7c,ee71e4da-c099-453d-9148-6a4a6552ca7f,TENANT OCCUPIED,Single Family,Residential,SFR,SINGLE FAMILY RESIDENCE,1950,SFR,10,Light stand expect.,NO,FORCED AIR,WOOD,1994-07-27,2011-12-17,825317537,2022-05-03,1,DEED,396310,Resale,2274,2954,2250,2137,LIVING SQFT,2819,2,2,784,FINISHED,1,Y,YES,96,GOOD,FRAME,WOOD,"Garage, Attached",480,"Garage, Attached",3,CONVENTIONAL HOUSE,VIEW - NONE,0,73398,76899,51267,60701,87735,86845,4509.85,4.94,2024,92,N,Jason Jordan,Gates,Antonio,O,"1090 Amy Cove, South Tamara, SC 56213",2008-01-24,1992-08-13,893201,0,9,413898,311195,Mann,Jasmine Richards,Benson,Warren,Patrick Daniels,Martin,Jackson,88782,171248,Ward,33,GAS,1982-01-06,NO,Shannon Miller,Rubio,5,8,Joshua,2650 Brown Tunnel,New Bailey,KY,75039,2001,2192,SFR,1,2,1191,1071,1310
594844,30927,6676110358484,bc91e700-850f-472e-9d17-ef5a0094bbe6,2,0.589069,4669,Residential,ville,Michael Manor,9053,8,US,MN,431 Joshua Well,Apt. 006,Campbellfurt,security,"775 Heather Prairie Suite 039, New Lisa, WA 20044",77904,30444,20405,Rooftop,-39.520562,-111.893137,0,2faa8cd1-f279-4c7d-8b69-15850799c427,a3360fb9-6a11-4e49-a029-a4ff9fabf2f8,75e80e7a-8b65-459d-bd53-02758ae0b40d,6cdcdf0d-2bf5-4c44-a5c9-a81164efceea,c6cea972-ef2d-4d79-9a0b-5be2edef1ba4,9ad8abd1-ef6b-4cc0-9777-33f72ca51625,2d15d902-11fc-4b4b-94bb-62468226027c,67d6c65b-92d2-45c1-91b1-df440028dcc7,TENANT OCCUPIED,Single Family,Residential,SFR,SINGLE FAMILY RESIDENCE,1956,SFR,10,By occur north two.,YES,RADIANT,WOOD,1992-02-03,2002-07-23,858429632,2005-05-28,1,DEED,398855,Resale,1982,1269,2615,2400,LIVING SQFT,2226,2,3,1582,FINISHED,1,Y,YES,70,GOOD,FRAME,WOOD,"Garage, Attached",480,"Garage, Attached",1,CONVENTIONAL HOUSE,VIEW - NONE,0,89851,99600,27796,89757,24083,49715,4301.82,3.04,2024,81,N,James Estes,Richardson,Michelle,O,"03215 Samuel Pine, West Dustinland, DE 51018",1996-10-25,2000-09-26,311867,0,7,924810,627734,Bryant,Joseph Massey,Murray,Anthony,Brandi Smith,Moody,Richard,434208,785745,Zimmerman,44,GAS,1988-11-04,YES,Mary Murray,Patterson,3,6,Manuel,597 Lopez Lock,Lake Kristiborough,IL,13592,1951,915,SFR,3,2,2362,2125,2598
681529,74455,6606437486809,d35d9818-255d-43b9-a2f2-0491c920f183,3,0.545104,5358,Commercial,ville,James Springs,4219,9,US,NC,059 James Keys Apt. 505,Apt. 399,East Christopher,less,"855 Pamela Place, Lake Elizabethburgh, CA 82234",42986,41267,83881,Rooftop,-61.486756,88.574908,0,a10b443d-39d7-4744-958c-5921878f64f8,958de807-58a2-4e5b-bcf2-4a1fd7511f4d,6f862de1-849d-4e90-9559-16fd354b7725,7010857a-05c0-44aa-88a6-420b353d4b1b,ffa4963e-ebfa-4833-9791-a1eb7bb9c1ad,3a617706-bab3-428e-acf7-3ec3c7c59435,0033cdd9-b351-4236-8eeb-38287b2859f7,73a20902-6582-42b5-bbcd-cdf9401ddea4,TENANT OCCUPIED,Single Family,Residential,SFR,SINGLE FAMILY RESIDENCE,1973,SFR,10,We arm once will all finish.,YES,RADIANT,WOOD,1988-12-24,1993-07-05,962099716,2019-08-12,0,DEED,469152,Resale,2124,1911,1006,1385,LIVING SQFT,2725,1,3,501,FINISHED,1,Y,YES,88,GOOD,FRAME,WOOD,"Garage, Attached",480,"Garage, Attached",2,CONVENTIONAL HOUSE,VIEW - NONE,0,94782,12314,95810,45703,36738,87061,902.99,4.48,2024,88,N,Jason Pennington,Davis,Michael,T,"Unit 0026 Box 7752, DPO AP 83875",1981-02-02,1980-07-04,116197,2,3,317708,715286,Carroll,Kathleen Barnett,Brown,Kim,Rhonda Conway,Bell,Victoria,244594,921078,Graham,100,GAS,1997-04-22,YES,John Brown,Jordan,2,3,Diane,0825 Campbell Glen Apt. 510,Crawfordburgh,WI,66682,1972,1905,SFR,1,1,1767,1590,1943
161347,16366,1706987830805,13830b01-bd30-453e-ac72-60fbd9ce2bd4,10,0.708832,4142,Commercial,ton,Angelica Hollow,9040,2,US,AK,469 Rebecca Drive Apt. 515,Apt. 184,South Greg,ahead,"PSC 8665, Box 5363, APO AP 70830",18469,73394,89977,Parcel,-15.412750,-107.030814,0,5beaba96-3627-47ac-b320-378d456abe37,87229f1a-dcdf-481d-8799-a3f4ca24e797,6ce002a9-02fa-4ba8-a096-b250ea055813,c8bb5c9b-3527-4328-9d1b-2b47e32d09ca,fa16fa50-a362-44eb-a010-f35f7ccd3573,50706489-0131-482a-ba60-5606f51fa690,889903f4-a8c1-4971-ab62-6b098af28b03,69a94f3e-8706-406d-9626-a8dd5a092de3,TENANT OCCUPIED,Single Family,Residential,SFR,SINGLE FAMILY RESIDENCE,1986,SFR,10,Magazine realize experience.,NO,FORCED AIR,WOOD,2008-09-01,1979-03-07,343055604,1996-07-20,0,DEED,284169,Resale,2742,2716,1832,1673,LIVING SQFT,1632,1,2,1246,FINISHED,1,Y,YES,65,GOOD,FRAME,WOOD,"Garage, Attached",480,"Garage, Attached",1,CONVENTIONAL HOUSE,VIEW - NONE,0,27109,15664,28696,65096,21294,80763,990.96,1.42,2024,96,Y,Kevin Adams,Scott,Katherine,T,"25551 Moore Plains, Port Steven, CA 24396",1977-12-27,1973-12-03,207184,0,6,749628,929991,Nelson,Mark Carson,Ramirez,Joshua,Holly Porter,Pierce,Jason,929934,754954,Joyce,17,GAS,2004-05-04,NO,Carrie Page,Adkins,2,9,Katelyn,834 Johnson Bridge Suite 410,Charlesfurt,KS,43883,1963,1863,SFR,2,3,1086,977,1194
603850,47831,7520796712565,e4b379ef-a312-44c8-93b7-74eccc872cf5,6,0.143219,7756,Residential,stad,Jennifer Throughway,8229,10,US,LA,755 Trevino Freeway,Suite 519,Taylorburgh,floor,"214 Dawn Spur, South Feliciafurt, CO 93973",05959,06587,62562,Rooftop,1.064160,55.523003,0,502d1255-32e6-4fae-a85a-b9a6714cd385,77ee3fc8-fbd2-4267-80e8-9e618f1d4c09,0572ad7e-716c-47f1-a490-5dfccba913ce,b309004a-a825-4aaa-944a-6add0c78b1b8,fab329de-b3b5-4ae7-b104-9232955c2c60,8ae05e1a-0fda-4c07-8316-1038c6c17ae9,fb79df26-50e1-4332-bbb4-5332d9ce63b9,fa5d5565-2003-4e23-ab44-cae3ecc8fdd3,OWNER OCCUPIED,Single Family,Residential,SFR,SINGLE FAMILY RESIDENCE,1953,SFR,10,Up hand civil that.,NO,FORCED AIR,WOOD,2021-04-25,1989-12-14,653199113,1982-01-14,0,DEED,717069,Resale,1747,2150,832,2707,LIVING SQFT,1638,2,2,656,FINISHED,1,Y,YES,61,AVERAGE,FRAME,WOOD,"Garage, Attached",480,"Garage, Attached",2,CONVENTIONAL HOUSE,VIEW - NONE,0,38469,99846,42660,81737,64156,72149,2998.77,3.57,2024,96,N,Stefanie Carter,Griffith,Christopher,T,"58999 Benitez Bridge, Santanabury, GA 91191",1992-07-11,2013-11-26,831913,1,10,274715,513743,Walker,David Crawford,Watkins,Kimberly,Edwin Cardenas,Hernandez,Tony,957464,390240,Wood,69,GAS,1995-10-27,NO,Jeffrey Jackson,Kline,5,6,Michael,49045 Schultz Ville,South Michaelside,NE,79065,2001,1111,SFR,4,1,1121,1008,1233
633784,93138,8252062058160,accaf588-3d9f-40d2-a4fe-557f1f686f4b,8,0.856293,7847,Residential,side,Martin Village,3577,4,US,NV,94584 Ramsey Plaza Apt. 966,Suite 600,Lake Elizabeth,federal,"92779 Kenneth Rapids Suite 156, New Stephanie, VT 27741",29306,39844,34468,Rooftop,76.154990,13.672624,0,31ee4651-32bb-4c65-9d0d-f08c5fb6e599,2323072c-9c38-4ee0-8c31-d22c04006e0d,89c4e3a9-e9e6-411e-857f-73740638cc60,ec3b9116-09f5-4231-8e25-d132cdd6895a,33a847ce-a31f-45ec-b54c-1dc811babec6,e34de11a-60ce-4714-8fd1-153adf4e9619,54a4ef37-4cb1-4045-8e15-7850c9431df4,7097458c-1de9-45b5-9aa3-0969b40e8f8d,OWNER OCCUPIED,Single Family,Residential,SFR,SINGLE FAMILY RESIDENCE,1951,SFR,10,Research light knowledge I.,YES,NONE,WOOD,2007-01-26,2025-02-05,337165225,2018-01-12,1,DEED,698159,Resale,907,1722,2127,2657,LIVING SQFT,1844,3,2,1449,FINISHED,1,Y,YES,95,AVERAGE,FRAME,WOOD,"Garage, Attached",480,"Garage, Attached",2,CONVENTIONAL HOUSE,VIEW - NONE,0,76904,10029,13096,74233,72687,88703,610.85,1.2,2024,81,Y,Caitlin Shaw,Crawford,Michelle,O,"859 Warner Crossroad, New Eriktown, MI 98746",2008-03-09,2016-01-28,950027,1,4,106077,810425,Lynch,Tonya Collins,Strong,Jaclyn,Rachel Miller,Woods,Stacy,15324,451506,Clark,100,GAS,1974-04-11,NO,Timothy Gibson,Evans,1,6,Tracy,32684 Calhoun Avenue,Lake Kathleentown,NM,75729,1993,1146,SFR,1,1,917,825,1008
553469,96374,8077806806865,915e7c9c-1f58-4f85-b00d-9c95fc41202b,8,0.844141,3202,Commercial,fort,Farley Lodge,5183,8,US,VT,870 William Gateway Suite 077,Suite 513,Waltersland,question,"9288 Neal Fords Apt. 041, Lloydburgh, VT 71862",84088,44801,34879,Rooftop,-69.665668,61.942272,0,f0e4a794-26e5-496c-8742-02470bf0a246,d978df02-b807-42e2-b47a-63a53b414468,9ff01deb-2f86-4897-86c0-b98b014edc04,a820c163-d5c1-4bed-b2f7-f72a16a08569,75aff9f3-fce1-4c29-b01d-997e86e53c37,46ec121b-0114-4767-b1bc-2e2b9f6da94d,0c72abd8-69a0-46cc-b19c-f02e448e833f,5c444d76-315f-48cf-b373-8801e2206fb9,OWNER OCCUPIED,Single Family,Residential,SFR,SINGLE FAMILY RESIDENCE,1988,SFR,10,Free change say parent.,YES,FORCED AIR,WOOD,2022-12-16,1985-12-29,803048271,1991-08-10,0,DEED,703933,Resale,2090,1628,2557,903,LIVING SQFT,1200,1,3,860,FINISHED,1,Y,YES,76,GOOD,FRAME,WOOD,"Garage, Attached",480,"Garage, Attached",2,CONVENTIONAL HOUSE,VIEW - NONE,0,79432,98875,40115,47179,25359,77365,2959.12,4.38,2024,87,N,Cody Floyd,Ramsey,Scott,O,"55854 Zhang Burg Apt. 621, East Adamburgh, NV 71923",2003-08-21,2002-07-27,770039,3,10,824702,627017,Ryan,Sarah Allen,Meyer,Rose,Bryan Mason,Jefferson,Teresa,926580,790748,Nguyen,95,GAS,2012-03-05,NO,Todd Clark,Cummings,5,7,Michael,8000 Wright Cliff Apt. 999,South Brenda,UT,45266,2007,1545,SFR,5,3,995,895,1094
326444,40425,5381389991509,f85612f0-d2af-4e9d-97f0-0693ed1400f1,7,0.619256,5788,Commercial,furt,Stephanie Field,3099,7,US,IA,3731 Lynch Port,Suite 306,Williamston,among,"8764 Buchanan Tunnel, Spencermouth, ID 05140",45948,19198,37455,Parcel,-48.370552,60.658815,0,842291c1-89bf-4bd5-a01e-38b1718955f0,63cb0d7d-1414-48fa-9926-4f070a1adf31,965a10c1-c0c2-4a55-830a-d014e3ba7a00,69696044-fab9-4731-90eb-d0844e7b3b13,9a354d92-ebac-4da7-9477-ef155d4fe7fb,3ff12d56-9272-4faa-ab2f-e8ad23665f5f,5385a32f-a99c-464f-a7ff-dc4a1ccaef54,11d5fee8-7607-468b-99f2-6409ff85ba61,TENANT OCCUPIED,Single Family,Residential,SFR,SINGLE FAMILY RESIDENCE,1990,SFR,10,Data allow force cell view.,YES,NONE,WOOD,1981-01-07,1987-08-14,128362298,1978-08-13,1,DEED,522623,Resale,2102,1155,2542,873,LIVING SQFT,1735,1,1,1385,FINISHED,1,Y,YES,54,GOOD,FRAME,WOOD,"Garage, Attached",480,"Garage, Attached",1,CONVENTIONAL HOUSE,VIEW - NONE,0,11778,44467,65563,27927,63284,60435,2183.47,4.97,2024,87,N,Daniel Turner,Murphy,Karen,O,"953 Shaw Mill, Gillespieshire, IL 52422",2001-06-22,1996-03-28,706786,0,10,714494,267494,Carpenter,Leslie Perry,Jones,Heather,Benjamin Wright,Mckinney,Robert,616802,886828,Villa,77,GAS,1972-06-20,NO,Crystal Morrison,Santiago,3,5,William,002 Charles Brook,Lake Allen,AR,49809,1975,919,SFR,2,1,2041,1836,2245
986663,60750,4877647186431,e19c685a-a1c6-4112-afec-76c6133ba579,6,0.49332,8420,Commercial,town,Ward Isle,6782,8,US,HI,776 John Rapids Suite 330,Suite 396,Melissaburgh,see,"07760 Kyle Terrace, Johntown, AL 34165",55002,88337,35291,Parcel,60.905853,57.669771,0,21d7f864-c187-4899-93ea-bc4cfe215a66,2c305ec9-b797-49bd-b37b-0c1cd457b31c,138e08d1-e149-4da6-a0ab-4b2bb2e2ba21,5ab9a153-7dc1-4739-bd5c-1a9a0b76bc3e,c9bf460f-0b37-4056-845d-d8d21d8e53a3,48aeb321-5a61-4f02-a4a8-7ccfb7d0bd41,7d176418-234b-490c-a9c5-77bc345d445c,e6e9a3dd-3f60-4da9-81eb-e53f19071232,TENANT OCCUPIED,Single Family,Residential,SFR,SINGLE FAMILY RESIDENCE,2020,SFR,10,Same over whole great.,YES,NONE,WOOD,2017-08-27,1996-10-13,130893085,2011-03-05,0,DEED,360688,Resale,2084,1981,2640,1007,LIVING SQFT,2127,1,2,1266,FINISHED,1,Y,YES,95,GOOD,FRAME,WOOD,"Garage, Attached",480,"Garage, Attached",3,CONVENTIONAL HOUSE,VIEW - NONE,0,55008,53024,34886,78440,12842,85162,4747.04,2.73,2024,73,N,Cody Klein,Warner,Erika,T,"48148 Mills Run, Nelsonport, IL 11298",2002-02-19,2020-01-19,953223,2,4,327659,494565,Nunez,Jesse Delgado,Robertson,Christopher,Michael Hardy,Davis,Shawna,964685,574365,Bautista,32,GAS,2020-02-01,YES,Patricia Alexander,Hartman,2,3,Jonathan,4109 Gerald Island,Mariaborough,TX,97897,1973,1695,SFR,4,2,4281,3852,4709
838053,28676,7533609951459,c8ccdd97-8cb9-43b3-b6d1-ac00f2f95510,9,0.617573,8748,Commercial,fort,Jill Via,7398,4,US,SD,98942 Annette Plains Suite 387,Suite 529,Thomashaven,strategy,"2598 Marilyn Fields Suite 901, South Ralphmouth, CA 57806",27396,88808,68136,Parcel,18.717248,6.481245,0,aeb5a691-0c77-431b-9aeb-08bbb9d5f731,2438c50e-4e26-4f74-916d-1f75416eea3d,8877c2f6-81ed-449a-a899-75bc06e45e23,77a53f22-d686-4a26-8760-4b4c806e86c6,f7c16420-4261-4083-96da-4e5cdfb69e32,5107ec3e-f86b-47f8-9600-0f28fb0757e9,5b5d0eba-7df6-44eb-baaf-22a7a5875b15,d7270bc7-acfd-4447-aa9d-2d16e04454c5,TENANT OCCUPIED,Single Family,Residential,SFR,SINGLE FAMILY RESIDENCE,1980,SFR,10,Deal return base loss table.,YES,FORCED AIR,WOOD,1970-06-07,1994-02-04,750877524,2012-03-02,0,DEED,711705,Resale,2801,1690,1585,1213,LIVING SQFT,1043,2,2,591,FINISHED,1,Y,YES,92,GOOD,FRAME,WOOD,"Garage, Attached",480,"Garage, Attached",2,CONVENTIONAL HOUSE,VIEW - NONE,0,39208,88923,33951,84606,20040,24231,1519.67,1.55,2024,82,N,Michele Davis,Johnson,Tyrone,O,"6694 Carolyn Corner Suite 559, Travismouth, CO 23729",2013-12-09,1971-01-31,208415,1,2,500761,14085,Conner,Mrs. Andrea Schroeder,Livingston,Donald,Michelle Garcia,Moran,Angela,139317,477791,Gray,44,GAS,1985-12-23,NO,Donald Gibson,Burton,3,7,Norman,687 Richard Union,Brianstad,IL,43372,1962,1385,SFR,2,1,2467,2220,2713
130716,77989,9897226071105,dbf45334-6bc0-46db-9253-366e47c6e506,9,0.567962,1965,Residential,shire,Mccoy Branch,3511,10,US,NH,529 Oscar Lock,Suite 368,West Gregory,moment,"732 Payne Lodge, New Robin, MI 45785",80991,71549,30894,Parcel,86.212806,-78.118888,0,31bcd209-6339-4588-9733-2a69d0bc1530,192d163b-91eb-4d94-866f-680d7fdb9475,bdd7b389-6e9e-4f7f-8e16-e7a166e0f61a,6f55b7c7-d19e-47db-9610-90d8efb00286,e15b8169-b15f-44bf-860f-e70f218aee93,f8943870-1980-4f8d-a1f0-255ea5d8898a,8d2cd544-9417-4e69-9415-c8f1d829984b,70afaca2-1af3-49e8-848a-51ad40f88afd,TENANT OCCUPIED,Single Family,Residential,SFR,SINGLE FAMILY RESIDENCE,1975,SFR,10,Standard ok drug.,NO,FORCED AIR,WOOD,1994-05-27,1974-05-08,508417547,1974-12-18,1,DEED,746767,Resale,2163,1157,2073,1056,LIVING SQFT,2314,2,2,951,FINISHED,1,Y,YES,62,GOOD,FRAME,WOOD,"Garage, Attached",480,"Garage, Attached",2,CONVENTIONAL HOUSE,VIEW - NONE,0,19610,26152,67961,83412,56692,34698,574.43,1.87,2024,89,N,Christian Tran,Mason,Elijah,O,"723 Green Turnpike Apt. 923, Lake Sharonside, NJ 46709",2022-04-03,2024-06-23,556933,1,2,178622,937154,Hunt,Michael Carter,Miller,Chelsea,Amber Brown,Wilson,Daniel,898907,468199,Craig,14,GAS,2023-04-10,YES,Patricia Young,Jacobs,2,3,Christopher,42520 Kim Shore,South Ryanstad,SD,73746,2016,1768,SFR,2,3,1138,1024,1251
972325,34695,4669854466359,95c1e49c-7c4d-41a4-9010-c6e96a5b91bb,8,0.834574,2455,Commercial,chester,Seth Lakes,8870,7,US,CO,4436 Bond Mount Apt. 487,Suite 417,West Jefferyville,type,"0452 Lewis Wall, Wallsburgh, MA 62212",80493,44822,36661,Rooftop,74.139803,-37.052374,0,f9c09c84-ddba-4586-b91e-64d295903fd4,b9b95e51-4ac3-4cc8-b366-0be74d36288d,e3201b4a-46c3-4893-b45c-c7f35ea71392,28f3da2f-6af8-4652-b098-789d93c225c5,518ce263-11a8-4856-af29-e66d9e59003f,60e23038-c604-4503-9581-7927f29afa69,87a1e78b-db72-4dfc-a880-19bd1ab716a3,de20c34d-dc3e-4932-b27c-c64839d18a10,TENANT OCCUPIED,Single Family,Residential,SFR,SINGLE FAMILY RESIDENCE,1956,SFR,10,Too hear debate learn.,NO,FORCED AIR,WOOD,1999-05-06,1997-08-23,400094772,1978-02-13,0,DEED,635774,Resale,1363,1524,1201,971,LIVING SQFT,2512,3,3,606,FINISHED,1,Y,YES,87,GOOD,FRAME,WOOD,"Garage, Attached",480,"Garage, Attached",3,CONVENTIONAL HOUSE,VIEW - NONE,0,54350,45338,18125,57799,73630,96496,1862.09,3.58,2024,86,N,Christopher Castro,Baker,Patricia,O,"12134 Jeffrey Estates, Wareshire, KS 92770",2022-04-13,1971-07-09,591201,1,5,332489,990609,Thompson,Thomas Macdonald,Henry,Kimberly,Nicholas Delacruz,Reilly,Jeffrey,850649,569526,Willis,49,GAS,1994-08-08,NO,Daniel Clark,Coleman,3,4,Jessica,925 Short Radial,Mathewsmouth,TX,55538,2007,1728,SFR,1,2,1722,1549,1894
